"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Anne Arundel County, MD"	"24003"	"35-44 years"	"35-44"	"2008"	"2008"	14	79558	Unreliable
	"Anne Arundel County, MD"	"24003"	"35-44 years"	"35-44"	"2009"	"2009"	12	76983	Unreliable
	"Anne Arundel County, MD"	"24003"	"35-44 years"	"35-44"	"2010"	"2010"	12	75812	Unreliable
	"Anne Arundel County, MD"	"24003"	"35-44 years"	"35-44"	"2011"	"2011"	10	74320	Unreliable
	"Anne Arundel County, MD"	"24003"	"45-54 years"	"45-54"	"2007"	"2007"	16	82338	Unreliable
	"Anne Arundel County, MD"	"24003"	"45-54 years"	"45-54"	"2008"	"2008"	19	83796	Unreliable
	"Anne Arundel County, MD"	"24003"	"45-54 years"	"45-54"	"2009"	"2009"	10	85416	Unreliable
	"Anne Arundel County, MD"	"24003"	"45-54 years"	"45-54"	"2010"	"2010"	12	86219	Unreliable
	"Anne Arundel County, MD"	"24003"	"45-54 years"	"45-54"	"2011"	"2011"	15	86320	Unreliable
	"Baltimore County, MD"	"24005"	"15-24 years"	"15-24"	"2007"	"2007"	10	112586	Unreliable
	"Baltimore County, MD"	"24005"	"15-24 years"	"15-24"	"2008"	"2008"	14	113294	Unreliable
	"Baltimore County, MD"	"24005"	"15-24 years"	"15-24"	"2009"	"2009"	10	113860	Unreliable
	"Baltimore County, MD"	"24005"	"15-24 years"	"15-24"	"2010"	"2010"	14	114066	Unreliable
	"Baltimore County, MD"	"24005"	"15-24 years"	"15-24"	"2011"	"2011"	11	113190	Unreliable
	"Baltimore County, MD"	"24005"	"25-34 years"	"25-34"	"2007"	"2007"	28	101029	27.7
	"Baltimore County, MD"	"24005"	"25-34 years"	"25-34"	"2008"	"2008"	15	101909	Unreliable
	"Baltimore County, MD"	"24005"	"25-34 years"	"25-34"	"2009"	"2009"	26	102778	25.3
	"Baltimore County, MD"	"24005"	"25-34 years"	"25-34"	"2010"	"2010"	20	103555	19.3
	"Baltimore County, MD"	"24005"	"25-34 years"	"25-34"	"2011"	"2011"	19	106466	Unreliable
	"Baltimore County, MD"	"24005"	"35-44 years"	"35-44"	"2007"	"2007"	34	110457	30.8
	"Baltimore County, MD"	"24005"	"35-44 years"	"35-44"	"2008"	"2008"	26	107993	24.1
	"Baltimore County, MD"	"24005"	"35-44 years"	"35-44"	"2009"	"2009"	31	104434	29.7
	"Baltimore County, MD"	"24005"	"35-44 years"	"35-44"	"2010"	"2010"	26	102844	25.3
	"Baltimore County, MD"	"24005"	"35-44 years"	"35-44"	"2011"	"2011"	18	101135	Unreliable
	"Baltimore County, MD"	"24005"	"45-54 years"	"45-54"	"2007"	"2007"	25	120897	20.7
	"Baltimore County, MD"	"24005"	"45-54 years"	"45-54"	"2008"	"2008"	34	121032	28.1
	"Baltimore County, MD"	"24005"	"45-54 years"	"45-54"	"2009"	"2009"	20	121713	16.4
	"Baltimore County, MD"	"24005"	"45-54 years"	"45-54"	"2010"	"2010"	35	121216	28.9
	"Baltimore County, MD"	"24005"	"45-54 years"	"45-54"	"2011"	"2011"	25	119744	20.9
	"Baltimore County, MD"	"24005"	"55-64 years"	"55-64"	"2009"	"2009"	11	97959	Unreliable
	"Baltimore County, MD"	"24005"	"55-64 years"	"55-64"	"2010"	"2010"	10	101113	Unreliable
	"Baltimore County, MD"	"24005"	"55-64 years"	"55-64"	"2011"	"2011"	14	105511	Unreliable
	"Cecil County, MD"	"24015"	"25-34 years"	"25-34"	"2010"	"2010"	12	11606	Unreliable
	"Harford County, MD"	"24025"	"25-34 years"	"25-34"	"2008"	"2008"	14	27470	Unreliable
	"Harford County, MD"	"24025"	"25-34 years"	"25-34"	"2010"	"2010"	13	28206	Unreliable
	"Harford County, MD"	"24025"	"25-34 years"	"25-34"	"2011"	"2011"	11	29029	Unreliable
	"Montgomery County, MD"	"24031"	"25-34 years"	"25-34"	"2009"	"2009"	11	129379	Unreliable
	"Montgomery County, MD"	"24031"	"45-54 years"	"45-54"	"2011"	"2011"	12	153258	Unreliable
	"Prince George's County, MD"	"24033"	"35-44 years"	"35-44"	"2010"	"2010"	13	123932	Unreliable
	"Prince George's County, MD"	"24033"	"45-54 years"	"45-54"	"2009"	"2009"	17	126972	Unreliable
	"Prince George's County, MD"	"24033"	"45-54 years"	"45-54"	"2010"	"2010"	13	128053	Unreliable
	"Prince George's County, MD"	"24033"	"55-64 years"	"55-64"	"2009"	"2009"	13	94206	Unreliable
	"Baltimore city, MD"	"24510"	"25-34 years"	"25-34"	"2007"	"2007"	19	96027	Unreliable
	"Baltimore city, MD"	"24510"	"25-34 years"	"25-34"	"2009"	"2009"	14	101703	Unreliable
	"Baltimore city, MD"	"24510"	"25-34 years"	"25-34"	"2010"	"2010"	13	103564	Unreliable
	"Baltimore city, MD"	"24510"	"25-34 years"	"25-34"	"2011"	"2011"	19	106122	Unreliable
	"Baltimore city, MD"	"24510"	"35-44 years"	"35-44"	"2007"	"2007"	71	82748	85.8
	"Baltimore city, MD"	"24510"	"35-44 years"	"35-44"	"2008"	"2008"	44	80164	54.9
	"Baltimore city, MD"	"24510"	"35-44 years"	"35-44"	"2009"	"2009"	41	77851	52.7
	"Baltimore city, MD"	"24510"	"35-44 years"	"35-44"	"2010"	"2010"	30	76564	39.2
	"Baltimore city, MD"	"24510"	"35-44 years"	"35-44"	"2011"	"2011"	27	74381	36.3
	"Baltimore city, MD"	"24510"	"45-54 years"	"45-54"	"2007"	"2007"	99	88127	112.3
	"Baltimore city, MD"	"24510"	"45-54 years"	"45-54"	"2008"	"2008"	52	87973	59.1
	"Baltimore city, MD"	"24510"	"45-54 years"	"45-54"	"2009"	"2009"	75	87701	85.5
	"Baltimore city, MD"	"24510"	"45-54 years"	"45-54"	"2010"	"2010"	49	87445	56.0
	"Baltimore city, MD"	"24510"	"45-54 years"	"45-54"	"2011"	"2011"	50	85685	58.4
	"Baltimore city, MD"	"24510"	"55-64 years"	"55-64"	"2007"	"2007"	22	64737	34.0
	"Baltimore city, MD"	"24510"	"55-64 years"	"55-64"	"2008"	"2008"	21	66068	31.8
	"Baltimore city, MD"	"24510"	"55-64 years"	"55-64"	"2009"	"2009"	23	67536	34.1
	"Baltimore city, MD"	"24510"	"55-64 years"	"55-64"	"2010"	"2010"	22	68906	31.9
	"Baltimore city, MD"	"24510"	"55-64 years"	"55-64"	"2011"	"2011"	17	71288	Unreliable
	"Bristol County, MA"	"25005"	"25-34 years"	"25-34"	"2007"	"2007"	21	65450	32.1
	"Bristol County, MA"	"25005"	"25-34 years"	"25-34"	"2008"	"2008"	14	64922	Unreliable
	"Bristol County, MA"	"25005"	"25-34 years"	"25-34"	"2009"	"2009"	17	64758	Unreliable
	"Bristol County, MA"	"25005"	"25-34 years"	"25-34"	"2010"	"2010"	18	64671	Unreliable
	"Bristol County, MA"	"25005"	"25-34 years"	"25-34"	"2011"	"2011"	26	65214	39.9
	"Bristol County, MA"	"25005"	"35-44 years"	"35-44"	"2007"	"2007"	13	83281	Unreliable
	"Bristol County, MA"	"25005"	"35-44 years"	"35-44"	"2008"	"2008"	28	81479	34.4
	"Bristol County, MA"	"25005"	"35-44 years"	"35-44"	"2009"	"2009"	17	79053	Unreliable
	"Bristol County, MA"	"25005"	"35-44 years"	"35-44"	"2010"	"2010"	24	77447	31.0
	"Bristol County, MA"	"25005"	"35-44 years"	"35-44"	"2011"	"2011"	18	75142	Unreliable
	"Bristol County, MA"	"25005"	"45-54 years"	"45-54"	"2007"	"2007"	18	83075	Unreliable
	"Bristol County, MA"	"25005"	"45-54 years"	"45-54"	"2008"	"2008"	18	84447	Unreliable
	"Bristol County, MA"	"25005"	"45-54 years"	"45-54"	"2009"	"2009"	19	85675	Unreliable
	"Bristol County, MA"	"25005"	"45-54 years"	"45-54"	"2010"	"2010"	22	86447	25.4
	"Bristol County, MA"	"25005"	"45-54 years"	"45-54"	"2011"	"2011"	24	86254	27.8
	"Essex County, MA"	"25009"	"25-34 years"	"25-34"	"2007"	"2007"	20	80405	24.9
	"Essex County, MA"	"25009"	"25-34 years"	"25-34"	"2008"	"2008"	16	81447	Unreliable
	"Essex County, MA"	"25009"	"25-34 years"	"25-34"	"2009"	"2009"	19	82650	Unreliable
	"Essex County, MA"	"25009"	"25-34 years"	"25-34"	"2010"	"2010"	13	83855	Unreliable
	"Essex County, MA"	"25009"	"25-34 years"	"25-34"	"2011"	"2011"	23	86136	26.7
	"Essex County, MA"	"25009"	"35-44 years"	"35-44"	"2007"	"2007"	29	109727	26.4
	"Essex County, MA"	"25009"	"35-44 years"	"35-44"	"2008"	"2008"	16	106471	Unreliable
	"Essex County, MA"	"25009"	"35-44 years"	"35-44"	"2009"	"2009"	14	102786	Unreliable
	"Essex County, MA"	"25009"	"35-44 years"	"35-44"	"2010"	"2010"	13	100353	Unreliable
	"Essex County, MA"	"25009"	"35-44 years"	"35-44"	"2011"	"2011"	14	97791	Unreliable
	"Essex County, MA"	"25009"	"45-54 years"	"45-54"	"2007"	"2007"	15	117630	Unreliable
	"Essex County, MA"	"25009"	"45-54 years"	"45-54"	"2008"	"2008"	21	119103	17.6
	"Essex County, MA"	"25009"	"45-54 years"	"45-54"	"2009"	"2009"	18	120764	Unreliable
	"Essex County, MA"	"25009"	"55-64 years"	"55-64"	"2009"	"2009"	11	92142	Unreliable
	"Hampden County, MA"	"25013"	"25-34 years"	"25-34"	"2007"	"2007"	12	52687	Unreliable
	"Hampden County, MA"	"25013"	"25-34 years"	"25-34"	"2008"	"2008"	16	52979	Unreliable
	"Hampden County, MA"	"25013"	"25-34 years"	"25-34"	"2009"	"2009"	12	53637	Unreliable
	"Hampden County, MA"	"25013"	"25-34 years"	"25-34"	"2011"	"2011"	14	55183	Unreliable
	"Hampden County, MA"	"25013"	"35-44 years"	"35-44"	"2007"	"2007"	15	63788	Unreliable
	"Hampden County, MA"	"25013"	"35-44 years"	"35-44"	"2008"	"2008"	11	61794	Unreliable
	"Hampden County, MA"	"25013"	"35-44 years"	"35-44"	"2009"	"2009"	11	59737	Unreliable
	"Hampden County, MA"	"25013"	"35-44 years"	"35-44"	"2010"	"2010"	14	58419	Unreliable
	"Hampden County, MA"	"25013"	"45-54 years"	"45-54"	"2008"	"2008"	13	69469	Unreliable
	"Middlesex County, MA"	"25017"	"15-24 years"	"15-24"	"2008"	"2008"	20	198085	10.1
	"Middlesex County, MA"	"25017"	"15-24 years"	"15-24"	"2009"	"2009"	16	200245	Unreliable
	"Middlesex County, MA"	"25017"	"15-24 years"	"15-24"	"2011"	"2011"	13	199610	Unreliable
	"Middlesex County, MA"	"25017"	"25-34 years"	"25-34"	"2007"	"2007"	19	206732	Unreliable
	"Middlesex County, MA"	"25017"	"25-34 years"	"25-34"	"2008"	"2008"	23	210562	10.9
	"Middlesex County, MA"	"25017"	"25-34 years"	"25-34"	"2009"	"2009"	30	216033	13.9
	"Middlesex County, MA"	"25017"	"25-34 years"	"25-34"	"2010"	"2010"	28	218324	12.8
	"Middlesex County, MA"	"25017"	"25-34 years"	"25-34"	"2011"	"2011"	35	224709	15.6
	"Middlesex County, MA"	"25017"	"35-44 years"	"35-44"	"2007"	"2007"	25	225509	11.1
	"Middlesex County, MA"	"25017"	"35-44 years"	"35-44"	"2008"	"2008"	25	221369	11.3
	"Middlesex County, MA"	"25017"	"35-44 years"	"35-44"	"2009"	"2009"	20	216376	9.2
	"Middlesex County, MA"	"25017"	"35-44 years"	"35-44"	"2010"	"2010"	17	213018	Unreliable
	"Middlesex County, MA"	"25017"	"35-44 years"	"35-44"	"2011"	"2011"	33	209495	15.8
	"Middlesex County, MA"	"25017"	"45-54 years"	"45-54"	"2007"	"2007"	35	223984	15.6
	"Middlesex County, MA"	"25017"	"45-54 years"	"45-54"	"2008"	"2008"	32	227534	14.1
	"Middlesex County, MA"	"25017"	"45-54 years"	"45-54"	"2009"	"2009"	35	231631	15.1
	"Middlesex County, MA"	"25017"	"45-54 years"	"45-54"	"2010"	"2010"	21	233001	9.0
	"Middlesex County, MA"	"25017"	"45-54 years"	"45-54"	"2011"	"2011"	30	233620	12.8
	"Middlesex County, MA"	"25017"	"55-64 years"	"55-64"	"2009"	"2009"	12	172552	Unreliable
	"Middlesex County, MA"	"25017"	"55-64 years"	"55-64"	"2011"	"2011"	15	186297	Unreliable
	"Norfolk County, MA"	"25021"	"15-24 years"	"15-24"	"2008"	"2008"	10	81417	Unreliable
	"Norfolk County, MA"	"25021"	"15-24 years"	"15-24"	"2011"	"2011"	14	82273	Unreliable
	"Norfolk County, MA"	"25021"	"25-34 years"	"25-34"	"2007"	"2007"	10	75001	Unreliable
	"Norfolk County, MA"	"25021"	"25-34 years"	"25-34"	"2008"	"2008"	16	76494	Unreliable
	"Norfolk County, MA"	"25021"	"25-34 years"	"25-34"	"2009"	"2009"	22	77756	28.3
	"Norfolk County, MA"	"25021"	"25-34 years"	"25-34"	"2010"	"2010"	13	78983	Unreliable
	"Norfolk County, MA"	"25021"	"25-34 years"	"25-34"	"2011"	"2011"	11	81070	Unreliable
	"Norfolk County, MA"	"25021"	"35-44 years"	"35-44"	"2007"	"2007"	14	101257	Unreliable
	"Norfolk County, MA"	"25021"	"35-44 years"	"35-44"	"2008"	"2008"	16	98433	Unreliable
	"Norfolk County, MA"	"25021"	"35-44 years"	"35-44"	"2009"	"2009"	13	95668	Unreliable
	"Norfolk County, MA"	"25021"	"35-44 years"	"35-44"	"2010"	"2010"	15	93628	Unreliable
	"Norfolk County, MA"	"25021"	"35-44 years"	"35-44"	"2011"	"2011"	12	91743	Unreliable
	"Norfolk County, MA"	"25021"	"45-54 years"	"45-54"	"2007"	"2007"	16	105578	Unreliable
	"Norfolk County, MA"	"25021"	"45-54 years"	"45-54"	"2008"	"2008"	18	107317	Unreliable
	"Norfolk County, MA"	"25021"	"45-54 years"	"45-54"	"2009"	"2009"	15	108981	Unreliable
	"Norfolk County, MA"	"25021"	"45-54 years"	"45-54"	"2010"	"2010"	14	109700	Unreliable
	"Norfolk County, MA"	"25021"	"45-54 years"	"45-54"	"2011"	"2011"	13	109648	Unreliable
	"Plymouth County, MA"	"25023"	"25-34 years"	"25-34"	"2008"	"2008"	10	48114	Unreliable
	"Plymouth County, MA"	"25023"	"25-34 years"	"25-34"	"2009"	"2009"	12	48503	Unreliable
	"Plymouth County, MA"	"25023"	"25-34 years"	"25-34"	"2010"	"2010"	11	49143	Unreliable
	"Plymouth County, MA"	"25023"	"25-34 years"	"25-34"	"2011"	"2011"	21	49989	42.0
	"Plymouth County, MA"	"25023"	"35-44 years"	"35-44"	"2007"	"2007"	17	76878	Unreliable
	"Plymouth County, MA"	"25023"	"35-44 years"	"35-44"	"2009"	"2009"	10	71651	Unreliable
	"Plymouth County, MA"	"25023"	"35-44 years"	"35-44"	"2011"	"2011"	13	67004	Unreliable
	"Plymouth County, MA"	"25023"	"45-54 years"	"45-54"	"2007"	"2007"	16	79091	Unreliable
	"Plymouth County, MA"	"25023"	"45-54 years"	"45-54"	"2008"	"2008"	15	80165	Unreliable
	"Plymouth County, MA"	"25023"	"45-54 years"	"45-54"	"2009"	"2009"	13	81386	Unreliable
	"Plymouth County, MA"	"25023"	"45-54 years"	"45-54"	"2011"	"2011"	11	82081	Unreliable
	"Suffolk County, MA"	"25025"	"25-34 years"	"25-34"	"2007"	"2007"	16	137992	Unreliable
	"Suffolk County, MA"	"25025"	"25-34 years"	"25-34"	"2008"	"2008"	14	140171	Unreliable
	"Suffolk County, MA"	"25025"	"25-34 years"	"25-34"	"2009"	"2009"	14	143843	Unreliable
	"Suffolk County, MA"	"25025"	"25-34 years"	"25-34"	"2010"	"2010"	12	145401	Unreliable
	"Suffolk County, MA"	"25025"	"25-34 years"	"25-34"	"2011"	"2011"	19	152806	Unreliable
	"Suffolk County, MA"	"25025"	"35-44 years"	"35-44"	"2007"	"2007"	27	94815	28.5
	"Suffolk County, MA"	"25025"	"35-44 years"	"35-44"	"2008"	"2008"	16	94030	Unreliable
	"Suffolk County, MA"	"25025"	"35-44 years"	"35-44"	"2009"	"2009"	25	93326	26.8
	"Suffolk County, MA"	"25025"	"35-44 years"	"35-44"	"2010"	"2010"	11	92929	Unreliable
	"Suffolk County, MA"	"25025"	"35-44 years"	"35-44"	"2011"	"2011"	28	93029	30.1
	"Suffolk County, MA"	"25025"	"45-54 years"	"45-54"	"2007"	"2007"	44	81270	54.1
	"Suffolk County, MA"	"25025"	"45-54 years"	"45-54"	"2008"	"2008"	28	82310	34.0
	"Suffolk County, MA"	"25025"	"45-54 years"	"45-54"	"2009"	"2009"	29	83813	34.6
	"Suffolk County, MA"	"25025"	"45-54 years"	"45-54"	"2010"	"2010"	24	84680	28.3
	"Suffolk County, MA"	"25025"	"45-54 years"	"45-54"	"2011"	"2011"	20	85274	23.5
	"Suffolk County, MA"	"25025"	"55-64 years"	"55-64"	"2007"	"2007"	10	61572	Unreliable
	"Suffolk County, MA"	"25025"	"55-64 years"	"55-64"	"2009"	"2009"	13	65417	Unreliable
	"Suffolk County, MA"	"25025"	"55-64 years"	"55-64"	"2010"	"2010"	10	66988	Unreliable
	"Worcester County, MA"	"25027"	"15-24 years"	"15-24"	"2011"	"2011"	11	111903	Unreliable
	"Worcester County, MA"	"25027"	"25-34 years"	"25-34"	"2007"	"2007"	15	92867	Unreliable
	"Worcester County, MA"	"25027"	"25-34 years"	"25-34"	"2008"	"2008"	14	92298	Unreliable
	"Worcester County, MA"	"25027"	"25-34 years"	"25-34"	"2009"	"2009"	18	92170	Unreliable
	"Worcester County, MA"	"25027"	"25-34 years"	"25-34"	"2010"	"2010"	23	92556	24.8
	"Worcester County, MA"	"25027"	"25-34 years"	"25-34"	"2011"	"2011"	17	94210	Unreliable
	"Worcester County, MA"	"25027"	"35-44 years"	"35-44"	"2007"	"2007"	17	122667	Unreliable
	"Worcester County, MA"	"25027"	"35-44 years"	"35-44"	"2008"	"2008"	22	119304	18.4
	"Worcester County, MA"	"25027"	"35-44 years"	"35-44"	"2009"	"2009"	14	115672	Unreliable
	"Worcester County, MA"	"25027"	"35-44 years"	"35-44"	"2010"	"2010"	22	113226	19.4
	"Worcester County, MA"	"25027"	"35-44 years"	"35-44"	"2011"	"2011"	21	109466	19.2
	"Worcester County, MA"	"25027"	"45-54 years"	"45-54"	"2007"	"2007"	22	124963	17.6
	"Worcester County, MA"	"25027"	"45-54 years"	"45-54"	"2008"	"2008"	27	127225	21.2
	"Worcester County, MA"	"25027"	"45-54 years"	"45-54"	"2009"	"2009"	18	129460	Unreliable
	"Worcester County, MA"	"25027"	"45-54 years"	"45-54"	"2010"	"2010"	16	130690	Unreliable
	"Worcester County, MA"	"25027"	"45-54 years"	"45-54"	"2011"	"2011"	21	130778	16.1
	"Genesee County, MI"	"26049"	"15-24 years"	"15-24"	"2008"	"2008"	12	58188	Unreliable
	"Genesee County, MI"	"26049"	"15-24 years"	"15-24"	"2010"	"2010"	11	57719	Unreliable
	"Genesee County, MI"	"26049"	"25-34 years"	"25-34"	"2009"	"2009"	14	50999	Unreliable
	"Genesee County, MI"	"26049"	"25-34 years"	"25-34"	"2010"	"2010"	19	50224	Unreliable
	"Genesee County, MI"	"26049"	"25-34 years"	"25-34"	"2011"	"2011"	24	49520	48.5
	"Genesee County, MI"	"26049"	"35-44 years"	"35-44"	"2008"	"2008"	17	58988	Unreliable
	"Genesee County, MI"	"26049"	"35-44 years"	"35-44"	"2009"	"2009"	11	56695	Unreliable
	"Genesee County, MI"	"26049"	"35-44 years"	"35-44"	"2010"	"2010"	15	55060	Unreliable
	"Genesee County, MI"	"26049"	"35-44 years"	"35-44"	"2011"	"2011"	15	53407	Unreliable
	"Genesee County, MI"	"26049"	"45-54 years"	"45-54"	"2008"	"2008"	23	66150	34.8
	"Genesee County, MI"	"26049"	"45-54 years"	"45-54"	"2009"	"2009"	17	65607	Unreliable
	"Genesee County, MI"	"26049"	"45-54 years"	"45-54"	"2010"	"2010"	29	64981	44.6
	"Genesee County, MI"	"26049"	"45-54 years"	"45-54"	"2011"	"2011"	22	63232	34.8
	"Genesee County, MI"	"26049"	"55-64 years"	"55-64"	"2009"	"2009"	13	51210	Unreliable
	"Genesee County, MI"	"26049"	"55-64 years"	"55-64"	"2010"	"2010"	11	52676	Unreliable
	"Kent County, MI"	"26081"	"25-34 years"	"25-34"	"2007"	"2007"	12	83790	Unreliable
	"Kent County, MI"	"26081"	"25-34 years"	"25-34"	"2009"	"2009"	16	84165	Unreliable
	"Kent County, MI"	"26081"	"35-44 years"	"35-44"	"2009"	"2009"	10	78430	Unreliable
	"Kent County, MI"	"26081"	"35-44 years"	"35-44"	"2010"	"2010"	12	77106	Unreliable
	"Kent County, MI"	"26081"	"35-44 years"	"35-44"	"2011"	"2011"	13	76259	Unreliable
	"Kent County, MI"	"26081"	"45-54 years"	"45-54"	"2007"	"2007"	12	86255	Unreliable
	"Kent County, MI"	"26081"	"45-54 years"	"45-54"	"2008"	"2008"	10	86920	Unreliable
	"Kent County, MI"	"26081"	"45-54 years"	"45-54"	"2010"	"2010"	11	86882	Unreliable
	"Macomb County, MI"	"26099"	"15-24 years"	"15-24"	"2007"	"2007"	16	102806	Unreliable
	"Macomb County, MI"	"26099"	"15-24 years"	"15-24"	"2008"	"2008"	15	104101	Unreliable
	"Macomb County, MI"	"26099"	"15-24 years"	"15-24"	"2009"	"2009"	10	105233	Unreliable
	"Macomb County, MI"	"26099"	"15-24 years"	"15-24"	"2010"	"2010"	14	106318	Unreliable
	"Macomb County, MI"	"26099"	"15-24 years"	"15-24"	"2011"	"2011"	21	105721	19.9
	"Macomb County, MI"	"26099"	"25-34 years"	"25-34"	"2007"	"2007"	14	106454	Unreliable
	"Macomb County, MI"	"26099"	"25-34 years"	"25-34"	"2008"	"2008"	27	104363	25.9
	"Macomb County, MI"	"26099"	"25-34 years"	"25-34"	"2009"	"2009"	20	102481	19.5
	"Macomb County, MI"	"26099"	"25-34 years"	"25-34"	"2010"	"2010"	20	101393	19.7
	"Macomb County, MI"	"26099"	"25-34 years"	"25-34"	"2011"	"2011"	28	102228	27.4
	"Macomb County, MI"	"26099"	"35-44 years"	"35-44"	"2007"	"2007"	19	126652	Unreliable
	"Macomb County, MI"	"26099"	"35-44 years"	"35-44"	"2008"	"2008"	26	124039	21.0
	"Macomb County, MI"	"26099"	"35-44 years"	"35-44"	"2009"	"2009"	24	120763	19.9
	"Macomb County, MI"	"26099"	"35-44 years"	"35-44"	"2010"	"2010"	19	118439	Unreliable
	"Macomb County, MI"	"26099"	"35-44 years"	"35-44"	"2011"	"2011"	22	114890	19.1
	"Macomb County, MI"	"26099"	"45-54 years"	"45-54"	"2007"	"2007"	24	129707	18.5
	"Macomb County, MI"	"26099"	"45-54 years"	"45-54"	"2008"	"2008"	30	131196	22.9
	"Macomb County, MI"	"26099"	"45-54 years"	"45-54"	"2009"	"2009"	36	132556	27.2
	"Macomb County, MI"	"26099"	"45-54 years"	"45-54"	"2010"	"2010"	34	132855	25.6
	"Macomb County, MI"	"26099"	"45-54 years"	"45-54"	"2011"	"2011"	31	132262	23.4
	"Macomb County, MI"	"26099"	"55-64 years"	"55-64"	"2010"	"2010"	17	103975	Unreliable
	"Washtenaw County, MI"	"26161"	"35-44 years"	"35-44"	"2010"	"2010"	10	43791	Unreliable
	"Wayne County, MI"	"26163"	"15-24 years"	"15-24"	"2010"	"2010"	13	264893	Unreliable
	"Wayne County, MI"	"26163"	"15-24 years"	"15-24"	"2011"	"2011"	10	261457	Unreliable
	"Wayne County, MI"	"26163"	"25-34 years"	"25-34"	"2007"	"2007"	22	241718	9.1
	"Wayne County, MI"	"26163"	"25-34 years"	"25-34"	"2008"	"2008"	21	230491	9.1
	"Wayne County, MI"	"26163"	"25-34 years"	"25-34"	"2009"	"2009"	23	222791	10.3
	"Wayne County, MI"	"26163"	"25-34 years"	"25-34"	"2010"	"2010"	28	218793	12.8
	"Wayne County, MI"	"26163"	"25-34 years"	"25-34"	"2011"	"2011"	22	217912	10.1
	"Wayne County, MI"	"26163"	"35-44 years"	"35-44"	"2007"	"2007"	15	271187	Unreliable
	"Wayne County, MI"	"26163"	"35-44 years"	"35-44"	"2008"	"2008"	23	261672	8.8
	"Wayne County, MI"	"26163"	"35-44 years"	"35-44"	"2009"	"2009"	37	251820	14.7
	"Wayne County, MI"	"26163"	"35-44 years"	"35-44"	"2010"	"2010"	18	244892	Unreliable
	"Wayne County, MI"	"26163"	"35-44 years"	"35-44"	"2011"	"2011"	32	236418	13.5
	"Wayne County, MI"	"26163"	"45-54 years"	"45-54"	"2007"	"2007"	43	278367	15.4
	"Wayne County, MI"	"26163"	"45-54 years"	"45-54"	"2008"	"2008"	57	275523	20.7
	"Wayne County, MI"	"26163"	"45-54 years"	"45-54"	"2009"	"2009"	62	272663	22.7
	"Wayne County, MI"	"26163"	"45-54 years"	"45-54"	"2010"	"2010"	36	268999	13.4
	"Wayne County, MI"	"26163"	"45-54 years"	"45-54"	"2011"	"2011"	39	262398	14.9
	"Wayne County, MI"	"26163"	"55-64 years"	"55-64"	"2007"	"2007"	16	202991	Unreliable
	"Wayne County, MI"	"26163"	"55-64 years"	"55-64"	"2008"	"2008"	25	206998	12.1
	"Wayne County, MI"	"26163"	"55-64 years"	"55-64"	"2009"	"2009"	29	213286	13.6
	"Wayne County, MI"	"26163"	"55-64 years"	"55-64"	"2010"	"2010"	22	218630	10.1
	"Wayne County, MI"	"26163"	"55-64 years"	"55-64"	"2011"	"2011"	16	226913	Unreliable
	"Anoka County, MN"	"27003"	"35-44 years"	"35-44"	"2010"	"2010"	12	48295	Unreliable
	"Dakota County, MN"	"27037"	"45-54 years"	"45-54"	"2009"	"2009"	13	65995	Unreliable
	"Hennepin County, MN"	"27053"	"15-24 years"	"15-24"	"2009"	"2009"	10	158444	Unreliable
	"Hennepin County, MN"	"27053"	"25-34 years"	"25-34"	"2008"	"2008"	20	180984	11.1
	"Hennepin County, MN"	"27053"	"25-34 years"	"25-34"	"2009"	"2009"	12	185488	Unreliable
	"Hennepin County, MN"	"27053"	"25-34 years"	"25-34"	"2010"	"2010"	17	187523	Unreliable
	"Hennepin County, MN"	"27053"	"25-34 years"	"25-34"	"2011"	"2011"	11	194486	Unreliable
	"Hennepin County, MN"	"27053"	"35-44 years"	"35-44"	"2007"	"2007"	16	163460	Unreliable
	"Hennepin County, MN"	"27053"	"35-44 years"	"35-44"	"2008"	"2008"	16	159324	Unreliable
	"Hennepin County, MN"	"27053"	"35-44 years"	"35-44"	"2009"	"2009"	23	156217	14.7
	"Hennepin County, MN"	"27053"	"35-44 years"	"35-44"	"2010"	"2010"	11	154304	Unreliable
	"Hennepin County, MN"	"27053"	"35-44 years"	"35-44"	"2011"	"2011"	15	153633	Unreliable
	"Hennepin County, MN"	"27053"	"45-54 years"	"45-54"	"2007"	"2007"	20	170892	11.7
	"Hennepin County, MN"	"27053"	"45-54 years"	"45-54"	"2008"	"2008"	25	171578	14.6
	"Hennepin County, MN"	"27053"	"45-54 years"	"45-54"	"2010"	"2010"	20	171130	11.7
	"Hennepin County, MN"	"27053"	"45-54 years"	"45-54"	"2011"	"2011"	24	170216	14.1
