"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Sacramento County, CA"	"06067"	"25-34 years"	"25-34"	"2014"	"2014"	11	224200	Unreliable
	"Sacramento County, CA"	"06067"	"25-34 years"	"25-34"	"2017"	"2017"	15	240588	Unreliable
	"Sacramento County, CA"	"06067"	"35-44 years"	"35-44"	"2013"	"2013"	15	190578	Unreliable
	"Sacramento County, CA"	"06067"	"45-54 years"	"45-54"	"2012"	"2012"	23	198354	11.6
	"Sacramento County, CA"	"06067"	"45-54 years"	"45-54"	"2013"	"2013"	36	196782	18.3
	"Sacramento County, CA"	"06067"	"45-54 years"	"45-54"	"2014"	"2014"	13	197247	Unreliable
	"Sacramento County, CA"	"06067"	"45-54 years"	"45-54"	"2017"	"2017"	13	195391	Unreliable
	"Sacramento County, CA"	"06067"	"55-64 years"	"55-64"	"2012"	"2012"	14	167226	Unreliable
	"Sacramento County, CA"	"06067"	"55-64 years"	"55-64"	"2013"	"2013"	32	171137	18.7
	"Sacramento County, CA"	"06067"	"55-64 years"	"55-64"	"2014"	"2014"	13	175626	Unreliable
	"Sacramento County, CA"	"06067"	"55-64 years"	"55-64"	"2015"	"2015"	12	181059	Unreliable
	"Sacramento County, CA"	"06067"	"55-64 years"	"55-64"	"2016"	"2016"	16	184480	Unreliable
	"Sacramento County, CA"	"06067"	"55-64 years"	"55-64"	"2017"	"2017"	12	187411	Unreliable
	"San Bernardino County, CA"	"06071"	"25-34 years"	"25-34"	"2012"	"2012"	13	293894	Unreliable
	"San Bernardino County, CA"	"06071"	"25-34 years"	"25-34"	"2013"	"2013"	10	298838	Unreliable
	"San Bernardino County, CA"	"06071"	"25-34 years"	"25-34"	"2014"	"2014"	12	307472	Unreliable
	"San Bernardino County, CA"	"06071"	"35-44 years"	"35-44"	"2012"	"2012"	10	272067	Unreliable
	"San Bernardino County, CA"	"06071"	"35-44 years"	"35-44"	"2017"	"2017"	13	277228	Unreliable
	"San Bernardino County, CA"	"06071"	"45-54 years"	"45-54"	"2012"	"2012"	17	276143	Unreliable
	"San Bernardino County, CA"	"06071"	"45-54 years"	"45-54"	"2013"	"2013"	12	272623	Unreliable
	"San Bernardino County, CA"	"06071"	"45-54 years"	"45-54"	"2014"	"2014"	13	273556	Unreliable
	"San Bernardino County, CA"	"06071"	"45-54 years"	"45-54"	"2017"	"2017"	10	267939	Unreliable
	"San Bernardino County, CA"	"06071"	"55-64 years"	"55-64"	"2013"	"2013"	11	219448	Unreliable
	"San Bernardino County, CA"	"06071"	"55-64 years"	"55-64"	"2014"	"2014"	12	226547	Unreliable
	"San Bernardino County, CA"	"06071"	"55-64 years"	"55-64"	"2015"	"2015"	10	233386	Unreliable
	"San Bernardino County, CA"	"06071"	"55-64 years"	"55-64"	"2017"	"2017"	16	243361	Unreliable
	"San Diego County, CA"	"06073"	"15-24 years"	"15-24"	"2012"	"2012"	29	494762	5.9
	"San Diego County, CA"	"06073"	"15-24 years"	"15-24"	"2013"	"2013"	22	486751	4.5
	"San Diego County, CA"	"06073"	"15-24 years"	"15-24"	"2014"	"2014"	21	485501	4.3
	"San Diego County, CA"	"06073"	"15-24 years"	"15-24"	"2015"	"2015"	19	480245	Unreliable
	"San Diego County, CA"	"06073"	"15-24 years"	"15-24"	"2016"	"2016"	17	473035	Unreliable
	"San Diego County, CA"	"06073"	"15-24 years"	"15-24"	"2017"	"2017"	13	464026	Unreliable
	"San Diego County, CA"	"06073"	"25-34 years"	"25-34"	"2012"	"2012"	47	495383	9.5
	"San Diego County, CA"	"06073"	"25-34 years"	"25-34"	"2013"	"2013"	46	510090	9.0
	"San Diego County, CA"	"06073"	"25-34 years"	"25-34"	"2014"	"2014"	57	525410	10.8
	"San Diego County, CA"	"06073"	"25-34 years"	"25-34"	"2015"	"2015"	39	536679	7.3
	"San Diego County, CA"	"06073"	"25-34 years"	"25-34"	"2016"	"2016"	51	543245	9.4
	"San Diego County, CA"	"06073"	"25-34 years"	"25-34"	"2017"	"2017"	55	550927	10.0
	"San Diego County, CA"	"06073"	"35-44 years"	"35-44"	"2012"	"2012"	37	423152	8.7
	"San Diego County, CA"	"06073"	"35-44 years"	"35-44"	"2013"	"2013"	44	425197	10.3
	"San Diego County, CA"	"06073"	"35-44 years"	"35-44"	"2014"	"2014"	28	429758	6.5
	"San Diego County, CA"	"06073"	"35-44 years"	"35-44"	"2015"	"2015"	32	433007	7.4
	"San Diego County, CA"	"06073"	"35-44 years"	"35-44"	"2016"	"2016"	40	434708	9.2
	"San Diego County, CA"	"06073"	"35-44 years"	"35-44"	"2017"	"2017"	41	442863	9.3
	"San Diego County, CA"	"06073"	"45-54 years"	"45-54"	"2012"	"2012"	73	427623	17.1
	"San Diego County, CA"	"06073"	"45-54 years"	"45-54"	"2013"	"2013"	62	425253	14.6
	"San Diego County, CA"	"06073"	"45-54 years"	"45-54"	"2014"	"2014"	62	426924	14.5
	"San Diego County, CA"	"06073"	"45-54 years"	"45-54"	"2015"	"2015"	49	427030	11.5
	"San Diego County, CA"	"06073"	"45-54 years"	"45-54"	"2016"	"2016"	44	422996	10.4
	"San Diego County, CA"	"06073"	"45-54 years"	"45-54"	"2017"	"2017"	42	419875	10.0
	"San Diego County, CA"	"06073"	"55-64 years"	"55-64"	"2012"	"2012"	61	353363	17.3
	"San Diego County, CA"	"06073"	"55-64 years"	"55-64"	"2013"	"2013"	63	362039	17.4
	"San Diego County, CA"	"06073"	"55-64 years"	"55-64"	"2014"	"2014"	57	372132	15.3
	"San Diego County, CA"	"06073"	"55-64 years"	"55-64"	"2015"	"2015"	72	381911	18.9
	"San Diego County, CA"	"06073"	"55-64 years"	"55-64"	"2016"	"2016"	66	388294	17.0
	"San Diego County, CA"	"06073"	"55-64 years"	"55-64"	"2017"	"2017"	57	394532	14.4
	"San Diego County, CA"	"06073"	"65-74 years"	"65-74"	"2012"	"2012"	13	203791	Unreliable
	"San Diego County, CA"	"06073"	"65-74 years"	"65-74"	"2014"	"2014"	16	231475	Unreliable
	"San Diego County, CA"	"06073"	"65-74 years"	"65-74"	"2015"	"2015"	18	244728	Unreliable
	"San Diego County, CA"	"06073"	"65-74 years"	"65-74"	"2016"	"2016"	15	255593	Unreliable
	"San Diego County, CA"	"06073"	"65-74 years"	"65-74"	"2017"	"2017"	27	263467	10.2
	"San Francisco County, CA"	"06075"	"25-34 years"	"25-34"	"2014"	"2014"	15	193804	Unreliable
	"San Francisco County, CA"	"06075"	"25-34 years"	"25-34"	"2016"	"2016"	16	203997	Unreliable
	"San Francisco County, CA"	"06075"	"25-34 years"	"25-34"	"2017"	"2017"	14	208243	Unreliable
	"San Francisco County, CA"	"06075"	"35-44 years"	"35-44"	"2012"	"2012"	14	135364	Unreliable
	"San Francisco County, CA"	"06075"	"35-44 years"	"35-44"	"2013"	"2013"	15	136197	Unreliable
	"San Francisco County, CA"	"06075"	"35-44 years"	"35-44"	"2014"	"2014"	10	136315	Unreliable
	"San Francisco County, CA"	"06075"	"35-44 years"	"35-44"	"2015"	"2015"	15	136781	Unreliable
	"San Francisco County, CA"	"06075"	"35-44 years"	"35-44"	"2016"	"2016"	18	136667	Unreliable
	"San Francisco County, CA"	"06075"	"35-44 years"	"35-44"	"2017"	"2017"	13	138770	Unreliable
	"San Francisco County, CA"	"06075"	"45-54 years"	"45-54"	"2012"	"2012"	11	112398	Unreliable
	"San Francisco County, CA"	"06075"	"45-54 years"	"45-54"	"2013"	"2013"	22	113879	19.3
	"San Francisco County, CA"	"06075"	"45-54 years"	"45-54"	"2014"	"2014"	18	115726	Unreliable
	"San Francisco County, CA"	"06075"	"45-54 years"	"45-54"	"2015"	"2015"	24	117459	20.4
	"San Francisco County, CA"	"06075"	"45-54 years"	"45-54"	"2016"	"2016"	19	117500	Unreliable
	"San Francisco County, CA"	"06075"	"45-54 years"	"45-54"	"2017"	"2017"	22	117455	18.7
	"San Francisco County, CA"	"06075"	"55-64 years"	"55-64"	"2012"	"2012"	20	101608	19.7
	"San Francisco County, CA"	"06075"	"55-64 years"	"55-64"	"2013"	"2013"	20	102566	19.5
	"San Francisco County, CA"	"06075"	"55-64 years"	"55-64"	"2014"	"2014"	27	103339	26.1
	"San Francisco County, CA"	"06075"	"55-64 years"	"55-64"	"2015"	"2015"	25	102939	24.3
	"San Francisco County, CA"	"06075"	"55-64 years"	"55-64"	"2016"	"2016"	19	101814	Unreliable
	"San Francisco County, CA"	"06075"	"55-64 years"	"55-64"	"2017"	"2017"	24	101981	23.5
	"San Francisco County, CA"	"06075"	"65-74 years"	"65-74"	"2014"	"2014"	12	65153	Unreliable
	"San Francisco County, CA"	"06075"	"65-74 years"	"65-74"	"2017"	"2017"	10	74780	Unreliable
	"San Joaquin County, CA"	"06077"	"25-34 years"	"25-34"	"2014"	"2014"	11	96875	Unreliable
	"San Joaquin County, CA"	"06077"	"25-34 years"	"25-34"	"2015"	"2015"	11	99642	Unreliable
	"San Joaquin County, CA"	"06077"	"35-44 years"	"35-44"	"2014"	"2014"	12	91445	Unreliable
	"San Joaquin County, CA"	"06077"	"35-44 years"	"35-44"	"2017"	"2017"	16	96369	Unreliable
	"San Joaquin County, CA"	"06077"	"45-54 years"	"45-54"	"2012"	"2012"	16	92203	Unreliable
	"San Joaquin County, CA"	"06077"	"45-54 years"	"45-54"	"2013"	"2013"	23	91628	25.1
	"San Joaquin County, CA"	"06077"	"45-54 years"	"45-54"	"2014"	"2014"	25	92540	27.0
	"San Joaquin County, CA"	"06077"	"45-54 years"	"45-54"	"2015"	"2015"	18	92943	Unreliable
	"San Joaquin County, CA"	"06077"	"45-54 years"	"45-54"	"2016"	"2016"	18	92650	Unreliable
	"San Joaquin County, CA"	"06077"	"45-54 years"	"45-54"	"2017"	"2017"	17	92806	Unreliable
	"San Joaquin County, CA"	"06077"	"55-64 years"	"55-64"	"2012"	"2012"	12	73930	Unreliable
	"San Joaquin County, CA"	"06077"	"55-64 years"	"55-64"	"2013"	"2013"	20	75514	26.5
	"San Joaquin County, CA"	"06077"	"55-64 years"	"55-64"	"2014"	"2014"	23	77794	29.6
	"San Joaquin County, CA"	"06077"	"55-64 years"	"55-64"	"2015"	"2015"	14	79964	Unreliable
	"San Joaquin County, CA"	"06077"	"55-64 years"	"55-64"	"2016"	"2016"	18	81453	Unreliable
	"San Joaquin County, CA"	"06077"	"55-64 years"	"55-64"	"2017"	"2017"	21	83735	25.1
	"San Joaquin County, CA"	"06077"	"65-74 years"	"65-74"	"2017"	"2017"	10	54969	Unreliable
	"San Mateo County, CA"	"06081"	"55-64 years"	"55-64"	"2017"	"2017"	10	100133	Unreliable
	"Santa Clara County, CA"	"06085"	"25-34 years"	"25-34"	"2015"	"2015"	13	293091	Unreliable
	"Santa Clara County, CA"	"06085"	"25-34 years"	"25-34"	"2017"	"2017"	15	310974	Unreliable
	"Santa Clara County, CA"	"06085"	"35-44 years"	"35-44"	"2016"	"2016"	10	278226	Unreliable
	"Santa Clara County, CA"	"06085"	"45-54 years"	"45-54"	"2012"	"2012"	12	267771	Unreliable
	"Santa Clara County, CA"	"06085"	"45-54 years"	"45-54"	"2013"	"2013"	15	270023	Unreliable
	"Santa Clara County, CA"	"06085"	"45-54 years"	"45-54"	"2014"	"2014"	20	273842	7.3
	"Santa Clara County, CA"	"06085"	"45-54 years"	"45-54"	"2015"	"2015"	15	276250	Unreliable
	"Santa Clara County, CA"	"06085"	"45-54 years"	"45-54"	"2017"	"2017"	14	270658	Unreliable
	"Santa Clara County, CA"	"06085"	"55-64 years"	"55-64"	"2012"	"2012"	12	200726	Unreliable
	"Santa Clara County, CA"	"06085"	"55-64 years"	"55-64"	"2013"	"2013"	10	207466	Unreliable
	"Santa Clara County, CA"	"06085"	"55-64 years"	"55-64"	"2014"	"2014"	10	214720	Unreliable
	"Santa Clara County, CA"	"06085"	"55-64 years"	"55-64"	"2015"	"2015"	16	221698	Unreliable
	"Santa Clara County, CA"	"06085"	"55-64 years"	"55-64"	"2016"	"2016"	22	223098	9.9
	"Santa Cruz County, CA"	"06087"	"25-34 years"	"25-34"	"2014"	"2014"	10	32692	Unreliable
	"Santa Cruz County, CA"	"06087"	"45-54 years"	"45-54"	"2013"	"2013"	11	36028	Unreliable
	"Santa Cruz County, CA"	"06087"	"45-54 years"	"45-54"	"2015"	"2015"	10	35796	Unreliable
	"Santa Cruz County, CA"	"06087"	"55-64 years"	"55-64"	"2014"	"2014"	11	38042	Unreliable
	"Sonoma County, CA"	"06097"	"25-34 years"	"25-34"	"2017"	"2017"	10	65945	Unreliable
	"Sonoma County, CA"	"06097"	"45-54 years"	"45-54"	"2014"	"2014"	11	69471	Unreliable
	"Sonoma County, CA"	"06097"	"55-64 years"	"55-64"	"2015"	"2015"	13	73685	Unreliable
	"Ventura County, CA"	"06111"	"25-34 years"	"25-34"	"2012"	"2012"	26	107650	24.2
	"Ventura County, CA"	"06111"	"25-34 years"	"25-34"	"2013"	"2013"	15	108689	Unreliable
	"Ventura County, CA"	"06111"	"25-34 years"	"25-34"	"2014"	"2014"	10	109585	Unreliable
	"Ventura County, CA"	"06111"	"25-34 years"	"25-34"	"2015"	"2015"	14	111248	Unreliable
	"Ventura County, CA"	"06111"	"25-34 years"	"25-34"	"2017"	"2017"	21	114336	18.4
	"Ventura County, CA"	"06111"	"35-44 years"	"35-44"	"2012"	"2012"	16	108379	Unreliable
	"Ventura County, CA"	"06111"	"35-44 years"	"35-44"	"2013"	"2013"	10	107092	Unreliable
	"Ventura County, CA"	"06111"	"35-44 years"	"35-44"	"2014"	"2014"	14	106953	Unreliable
	"Ventura County, CA"	"06111"	"35-44 years"	"35-44"	"2017"	"2017"	11	105869	Unreliable
	"Ventura County, CA"	"06111"	"45-54 years"	"45-54"	"2012"	"2012"	17	122136	Unreliable
	"Ventura County, CA"	"06111"	"45-54 years"	"45-54"	"2013"	"2013"	13	120456	Unreliable
	"Ventura County, CA"	"06111"	"45-54 years"	"45-54"	"2014"	"2014"	12	120110	Unreliable
	"Ventura County, CA"	"06111"	"45-54 years"	"45-54"	"2017"	"2017"	17	115137	Unreliable
	"Ventura County, CA"	"06111"	"55-64 years"	"55-64"	"2012"	"2012"	18	99750	Unreliable
	"Ventura County, CA"	"06111"	"55-64 years"	"55-64"	"2013"	"2013"	12	102507	Unreliable
	"Ventura County, CA"	"06111"	"55-64 years"	"55-64"	"2014"	"2014"	15	105523	Unreliable
	"Ventura County, CA"	"06111"	"55-64 years"	"55-64"	"2015"	"2015"	18	108142	Unreliable
	"Ventura County, CA"	"06111"	"55-64 years"	"55-64"	"2016"	"2016"	10	109840	Unreliable
	"Ventura County, CA"	"06111"	"55-64 years"	"55-64"	"2017"	"2017"	10	111633	Unreliable
	"Adams County, CO"	"08001"	"25-34 years"	"25-34"	"2012"	"2012"	17	73740	Unreliable
	"Adams County, CO"	"08001"	"25-34 years"	"25-34"	"2013"	"2013"	12	75305	Unreliable
	"Adams County, CO"	"08001"	"25-34 years"	"25-34"	"2014"	"2014"	18	77288	Unreliable
	"Adams County, CO"	"08001"	"25-34 years"	"25-34"	"2015"	"2015"	13	79030	Unreliable
	"Adams County, CO"	"08001"	"25-34 years"	"25-34"	"2016"	"2016"	12	79918	Unreliable
	"Adams County, CO"	"08001"	"25-34 years"	"25-34"	"2017"	"2017"	13	82126	Unreliable
	"Adams County, CO"	"08001"	"35-44 years"	"35-44"	"2012"	"2012"	17	67482	Unreliable
	"Adams County, CO"	"08001"	"35-44 years"	"35-44"	"2013"	"2013"	13	68664	Unreliable
	"Adams County, CO"	"08001"	"35-44 years"	"35-44"	"2014"	"2014"	12	69947	Unreliable
	"Adams County, CO"	"08001"	"35-44 years"	"35-44"	"2016"	"2016"	16	71924	Unreliable
	"Adams County, CO"	"08001"	"35-44 years"	"35-44"	"2017"	"2017"	24	73872	32.5
	"Adams County, CO"	"08001"	"45-54 years"	"45-54"	"2012"	"2012"	14	59344	Unreliable
	"Adams County, CO"	"08001"	"45-54 years"	"45-54"	"2013"	"2013"	12	60083	Unreliable
	"Adams County, CO"	"08001"	"45-54 years"	"45-54"	"2014"	"2014"	15	61389	Unreliable
	"Adams County, CO"	"08001"	"45-54 years"	"45-54"	"2015"	"2015"	16	62518	Unreliable
	"Adams County, CO"	"08001"	"45-54 years"	"45-54"	"2016"	"2016"	13	63163	Unreliable
	"Adams County, CO"	"08001"	"45-54 years"	"45-54"	"2017"	"2017"	10	63379	Unreliable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"2015"	"2015"	12	51387	Unreliable
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"2017"	"2017"	11	54299	Unreliable
	"Arapahoe County, CO"	"08005"	"25-34 years"	"25-34"	"2013"	"2013"	10	90694	Unreliable
	"Arapahoe County, CO"	"08005"	"25-34 years"	"25-34"	"2014"	"2014"	25	92560	27.0
	"Arapahoe County, CO"	"08005"	"25-34 years"	"25-34"	"2015"	"2015"	19	95234	Unreliable
	"Arapahoe County, CO"	"08005"	"25-34 years"	"25-34"	"2016"	"2016"	19	96911	Unreliable
	"Arapahoe County, CO"	"08005"	"25-34 years"	"25-34"	"2017"	"2017"	13	100135	Unreliable
	"Arapahoe County, CO"	"08005"	"35-44 years"	"35-44"	"2014"	"2014"	12	87826	Unreliable
	"Arapahoe County, CO"	"08005"	"35-44 years"	"35-44"	"2015"	"2015"	22	89094	24.7
	"Arapahoe County, CO"	"08005"	"35-44 years"	"35-44"	"2016"	"2016"	12	89501	Unreliable
	"Arapahoe County, CO"	"08005"	"35-44 years"	"35-44"	"2017"	"2017"	11	91244	Unreliable
	"Arapahoe County, CO"	"08005"	"45-54 years"	"45-54"	"2015"	"2015"	13	84329	Unreliable
	"Arapahoe County, CO"	"08005"	"45-54 years"	"45-54"	"2016"	"2016"	11	84790	Unreliable
	"Arapahoe County, CO"	"08005"	"55-64 years"	"55-64"	"2015"	"2015"	13	77630	Unreliable
	"Arapahoe County, CO"	"08005"	"55-64 years"	"55-64"	"2016"	"2016"	12	78538	Unreliable
	"Boulder County, CO"	"08013"	"15-24 years"	"15-24"	"2013"	"2013"	13	58380	Unreliable
	"Boulder County, CO"	"08013"	"25-34 years"	"25-34"	"2017"	"2017"	12	44678	Unreliable
	"Denver County, CO"	"08031"	"25-34 years"	"25-34"	"2012"	"2012"	11	135248	Unreliable
	"Denver County, CO"	"08031"	"25-34 years"	"25-34"	"2013"	"2013"	15	141664	Unreliable
	"Denver County, CO"	"08031"	"25-34 years"	"25-34"	"2014"	"2014"	16	146092	Unreliable
	"Denver County, CO"	"08031"	"25-34 years"	"25-34"	"2015"	"2015"	23	152787	15.1
	"Denver County, CO"	"08031"	"25-34 years"	"25-34"	"2016"	"2016"	21	156891	13.4
	"Denver County, CO"	"08031"	"25-34 years"	"25-34"	"2017"	"2017"	30	162200	18.5
	"Denver County, CO"	"08031"	"35-44 years"	"35-44"	"2012"	"2012"	18	95987	Unreliable
	"Denver County, CO"	"08031"	"35-44 years"	"35-44"	"2013"	"2013"	12	100471	Unreliable
	"Denver County, CO"	"08031"	"35-44 years"	"35-44"	"2014"	"2014"	24	102811	23.3
	"Denver County, CO"	"08031"	"35-44 years"	"35-44"	"2015"	"2015"	18	106206	Unreliable
	"Denver County, CO"	"08031"	"35-44 years"	"35-44"	"2016"	"2016"	20	108278	18.5
	"Denver County, CO"	"08031"	"35-44 years"	"35-44"	"2017"	"2017"	18	111384	Unreliable
	"Denver County, CO"	"08031"	"45-54 years"	"45-54"	"2012"	"2012"	15	73571	Unreliable
	"Denver County, CO"	"08031"	"45-54 years"	"45-54"	"2013"	"2013"	20	75448	26.5
	"Denver County, CO"	"08031"	"45-54 years"	"45-54"	"2014"	"2014"	23	77064	29.8
	"Denver County, CO"	"08031"	"45-54 years"	"45-54"	"2015"	"2015"	15	79103	Unreliable
	"Denver County, CO"	"08031"	"45-54 years"	"45-54"	"2016"	"2016"	14	80907	Unreliable
	"Denver County, CO"	"08031"	"45-54 years"	"45-54"	"2017"	"2017"	12	81809	Unreliable
	"Denver County, CO"	"08031"	"55-64 years"	"55-64"	"2013"	"2013"	15	68012	Unreliable
	"Denver County, CO"	"08031"	"55-64 years"	"55-64"	"2014"	"2014"	21	69605	30.2
	"Denver County, CO"	"08031"	"55-64 years"	"55-64"	"2015"	"2015"	12	70834	Unreliable
	"Denver County, CO"	"08031"	"55-64 years"	"55-64"	"2016"	"2016"	18	71236	Unreliable
	"Denver County, CO"	"08031"	"55-64 years"	"55-64"	"2017"	"2017"	17	70780	Unreliable
	"El Paso County, CO"	"08041"	"15-24 years"	"15-24"	"2015"	"2015"	12	105575	Unreliable
	"El Paso County, CO"	"08041"	"15-24 years"	"15-24"	"2016"	"2016"	10	106151	Unreliable
	"El Paso County, CO"	"08041"	"15-24 years"	"15-24"	"2017"	"2017"	14	104500	Unreliable
	"El Paso County, CO"	"08041"	"25-34 years"	"25-34"	"2014"	"2014"	20	100331	19.9
	"El Paso County, CO"	"08041"	"25-34 years"	"25-34"	"2015"	"2015"	19	103476	Unreliable
	"El Paso County, CO"	"08041"	"25-34 years"	"25-34"	"2016"	"2016"	22	106328	20.7
	"El Paso County, CO"	"08041"	"25-34 years"	"25-34"	"2017"	"2017"	29	110934	26.1
	"El Paso County, CO"	"08041"	"35-44 years"	"35-44"	"2014"	"2014"	12	82345	Unreliable
	"El Paso County, CO"	"08041"	"35-44 years"	"35-44"	"2016"	"2016"	17	85245	Unreliable
	"El Paso County, CO"	"08041"	"35-44 years"	"35-44"	"2017"	"2017"	23	87914	26.2
	"El Paso County, CO"	"08041"	"45-54 years"	"45-54"	"2014"	"2014"	13	86165	Unreliable
	"El Paso County, CO"	"08041"	"45-54 years"	"45-54"	"2015"	"2015"	13	84698	Unreliable
	"El Paso County, CO"	"08041"	"45-54 years"	"45-54"	"2016"	"2016"	19	85215	Unreliable
	"El Paso County, CO"	"08041"	"45-54 years"	"45-54"	"2017"	"2017"	16	84486	Unreliable
	"El Paso County, CO"	"08041"	"55-64 years"	"55-64"	"2016"	"2016"	12	80770	Unreliable
	"El Paso County, CO"	"08041"	"55-64 years"	"55-64"	"2017"	"2017"	15	82621	Unreliable
	"Jefferson County, CO"	"08059"	"15-24 years"	"15-24"	"2012"	"2012"	11	66962	Unreliable
	"Jefferson County, CO"	"08059"	"25-34 years"	"25-34"	"2014"	"2014"	15	76952	Unreliable
	"Jefferson County, CO"	"08059"	"25-34 years"	"25-34"	"2015"	"2015"	22	79500	27.7
	"Jefferson County, CO"	"08059"	"25-34 years"	"25-34"	"2017"	"2017"	13	84017	Unreliable
	"Jefferson County, CO"	"08059"	"35-44 years"	"35-44"	"2012"	"2012"	11	71257	Unreliable
	"Jefferson County, CO"	"08059"	"35-44 years"	"35-44"	"2013"	"2013"	10	71442	Unreliable
	"Jefferson County, CO"	"08059"	"35-44 years"	"35-44"	"2016"	"2016"	14	74161	Unreliable
	"Jefferson County, CO"	"08059"	"45-54 years"	"45-54"	"2012"	"2012"	14	87680	Unreliable
	"Jefferson County, CO"	"08059"	"45-54 years"	"45-54"	"2014"	"2014"	12	82897	Unreliable
	"Jefferson County, CO"	"08059"	"45-54 years"	"45-54"	"2015"	"2015"	11	81629	Unreliable
	"Jefferson County, CO"	"08059"	"45-54 years"	"45-54"	"2016"	"2016"	13	80177	Unreliable
	"Larimer County, CO"	"08069"	"25-34 years"	"25-34"	"2015"	"2015"	10	46854	Unreliable
	"Pueblo County, CO"	"08101"	"25-34 years"	"25-34"	"2014"	"2014"	12	19952	Unreliable
	"Pueblo County, CO"	"08101"	"25-34 years"	"25-34"	"2017"	"2017"	10	21626	Unreliable
	"Pueblo County, CO"	"08101"	"35-44 years"	"35-44"	"2016"	"2016"	11	19097	Unreliable
	"Pueblo County, CO"	"08101"	"45-54 years"	"45-54"	"2013"	"2013"	11	20866	Unreliable
	"Fairfield County, CT"	"09001"	"15-24 years"	"15-24"	"2013"	"2013"	16	121306	Unreliable
	"Fairfield County, CT"	"09001"	"15-24 years"	"15-24"	"2014"	"2014"	10	124708	Unreliable
	"Fairfield County, CT"	"09001"	"15-24 years"	"15-24"	"2015"	"2015"	16	127208	Unreliable
	"Fairfield County, CT"	"09001"	"15-24 years"	"15-24"	"2017"	"2017"	11	127957	Unreliable
	"Fairfield County, CT"	"09001"	"25-34 years"	"25-34"	"2012"	"2012"	11	109604	Unreliable
	"Fairfield County, CT"	"09001"	"25-34 years"	"25-34"	"2013"	"2013"	17	109582	Unreliable
	"Fairfield County, CT"	"09001"	"25-34 years"	"25-34"	"2014"	"2014"	15	110190	Unreliable
	"Fairfield County, CT"	"09001"	"25-34 years"	"25-34"	"2015"	"2015"	24	109458	21.9
	"Fairfield County, CT"	"09001"	"25-34 years"	"25-34"	"2016"	"2016"	47	108111	43.5
	"Fairfield County, CT"	"09001"	"25-34 years"	"25-34"	"2017"	"2017"	27	108467	24.9
	"Fairfield County, CT"	"09001"	"35-44 years"	"35-44"	"2013"	"2013"	11	124383	Unreliable
	"Fairfield County, CT"	"09001"	"35-44 years"	"35-44"	"2014"	"2014"	20	122669	16.3
	"Fairfield County, CT"	"09001"	"35-44 years"	"35-44"	"2015"	"2015"	18	120814	Unreliable
	"Fairfield County, CT"	"09001"	"35-44 years"	"35-44"	"2016"	"2016"	25	118653	21.1
	"Fairfield County, CT"	"09001"	"35-44 years"	"35-44"	"2017"	"2017"	25	118041	21.2
	"Fairfield County, CT"	"09001"	"45-54 years"	"45-54"	"2013"	"2013"	17	149775	Unreliable
	"Fairfield County, CT"	"09001"	"45-54 years"	"45-54"	"2014"	"2014"	24	148735	16.1
	"Fairfield County, CT"	"09001"	"45-54 years"	"45-54"	"2015"	"2015"	25	147535	16.9
	"Fairfield County, CT"	"09001"	"45-54 years"	"45-54"	"2016"	"2016"	29	144473	20.1
	"Fairfield County, CT"	"09001"	"45-54 years"	"45-54"	"2017"	"2017"	27	142379	19.0
	"Fairfield County, CT"	"09001"	"55-64 years"	"55-64"	"2014"	"2014"	13	121552	Unreliable
	"Fairfield County, CT"	"09001"	"55-64 years"	"55-64"	"2015"	"2015"	12	125541	Unreliable
	"Fairfield County, CT"	"09001"	"55-64 years"	"55-64"	"2016"	"2016"	20	128335	15.6
	"Fairfield County, CT"	"09001"	"55-64 years"	"55-64"	"2017"	"2017"	16	131291	Unreliable
	"Hartford County, CT"	"09003"	"15-24 years"	"15-24"	"2013"	"2013"	10	118009	Unreliable
	"Hartford County, CT"	"09003"	"15-24 years"	"15-24"	"2015"	"2015"	12	118075	Unreliable
	"Hartford County, CT"	"09003"	"15-24 years"	"15-24"	"2016"	"2016"	16	117558	Unreliable
	"Hartford County, CT"	"09003"	"25-34 years"	"25-34"	"2013"	"2013"	27	116490	23.2
	"Hartford County, CT"	"09003"	"25-34 years"	"25-34"	"2014"	"2014"	32	116715	27.4
